username,location,tweet_text,created_at,retweets,likes,language
PeterSchwarz11,Beckingen/ Saar,Mit vielen Feiernden und groem ist berwiegend friedlich in d Jahr 2025 gestartet Im Hamburger Stadtteil geraten Feuerwehrleute u Feiernde aneinander Die Feuerwehr berichtet von einem Angriff mit Feuerwerkskrpern,2025-01-05 15:02:54+00:00,0,0,de
BruggemannHeike,no_location,Der Beitrag zeigt wie gefhrlich sind und dass man nur fr Private zugelassene kaufen sollte Aufklrung ist ebenfalls wichtig Besprecht das Thema mit euren Kindern im Verein in der Schule,2025-01-05 14:51:24+00:00,0,1,de
ConR19989810,no_location,Ein Bllerverbot bringt nichts da die problematischen Artikel meist F4 waren nicht F1F2 Als friedlicher Pyro der jedes Jahr ein groes sicheres F2Feuerwerk organisiert fr sein Dorf finde ich das ungerecht und unverhltnismig,2025-01-05 13:39:02+00:00,0,0,de
Inga_Ruppender,no_location,Hrte in der in Berlin ArtillerieKanonenschlge Von wem oder was wurde eingenommen Ich fordere fr die Zivilbevlkerung fr kommende Jahreswechselfeiern,2025-01-05 10:45:57+00:00,0,0,de
DieterTillmann,Assholevillage,patr28145 FazerDDorf Lam3th Nicht von dem o dem geht die Gefahr aus Sie geht von dem aus der das Messer fhrt bzw das Feuerwerk in Rtg MenschenGebude zndet Wir lsen das nicht mit Verboten sondern mit AbschiebungBestrafung,2025-01-05 09:13:25+00:00,0,1,de
blaubeerblau2,liminal space,squirrelpics1 Wre es nicht wesentlich sinnvoller den Verkauf von zu verbieten,2025-01-05 09:13:25+00:00,0,1,de
AndreasMaisch,Berlin,Sinnvolle fr ein bundesweites Bllerverbot In der ChaotenStadt wre ein Bllerverbot sinnvoll stattdessen knnten die Bezirke professionelles ausrichten,2025-01-05 09:03:48+00:00,0,1,de
Braswyn0xr,Prague,Starting 2025 surrounded by Madeiras stunning volcanic beauty a perfect way to ignite fresh goals Smith,2025-01-05 05:07:47+00:00,0,0,en
DrakoonLP,no_location,Liked on YouTube Pyro Launcher Abschussbecher Vogelschreck amp Ratterpatronen,2025-01-05 03:45:34+00:00,0,0,de
PachT1945,Erfurt-Melchendorf,050125 amp statt das ist geistige via PachT,2025-01-05 03:15:39+00:00,0,1,de
AsterixohneA,Deutschland,Hallo 2025 Canon 90D Canon EFS 18 135 mm Shutter 45 BULB o Stativ Blende 10 ISO 400,2025-01-05 01:35:30+00:00,0,0,en
612Mondkalb,no_location,Nur ne Nacht wusste ich doch war dabei,2025-01-04 23:12:19+00:00,0,0,de
FrankPu10,Deutschland,CScharun Was hat bitte das eine mit dem anderen zu tun Was juckt es denn diese Leute ob es ein Bllerverbot gibt oder nicht die werden sich trotzdem ihr eigenen Bller basteln oder illegale aus dem Ausland znden Httest du dir sparen knnen den Post,2025-01-04 23:01:26+00:00,0,1,de
FehringerMartin, 🇩🇪🇨🇭🇦🇹🇺🇸🇪🇺,Richtig so schoss in RaketenRambo festgenommen Wann lernt die clindner und FriedrichMerz,2025-01-04 20:31:54+00:00,0,3,de
Hotfogel,no_location,Der mit anzndende luft wie viele andere seinesgleichen in weier flauschiger Oberbekleidung herum wie ein sowas von cleanes Unschuldslamm Aber was hat er im Kopf,2025-01-04 20:06:45+00:00,0,0,de
info_bitte,everyplace,Attalah Younes schoss in Kinderzimmer festgenommen Kaum vorstellbar da man den Typen festgenommen htte wenn nicht das Rechtsbewusstsein der vielen Millionen Menschen in die Behrden zum Handeln gezwungen htte,2025-01-04 18:45:28+00:00,0,1,de
ms_clueless1,no_location,Das sind doch mal gute Nachrichten wurde verhaftet als er sich vom Acker machen wollte,2025-01-04 18:29:38+00:00,0,3,de
Greider_Ger,no_location,bzberlin Vielleicht sollten besser die Talahons verboten werden und nicht das bei Lidl und Aldi verkaufte,2025-01-04 18:06:14+00:00,0,2,de
Ka_Meier,no_location,Neujahrsempfang bei d Was hngen bleibt der MP hatte am Bu u Bettag Besuch von einem freiberuflichen Vertreter d SachsenEnergie u d OB htte es eigentlich gut gefunden wenn d explodiert wre weil dann d schneller weg wre,2025-01-09 18:31:51+00:00,1,4,de
AntonLauner,Dresden,Die Geschehnisse des Tages in der Zusammenfassung,2025-01-09 15:02:52+00:00,0,0,de
Mr__Captcha,"Hennigsdorf, Deutschland",BerndFischel Da sie wohl britischen Ursprungs war Arthur Harris did it again,2025-01-09 12:16:38+00:00,0,0,de
IkbenHansie,"'t Gooi, Nederland 🇳🇱 🇪🇺 ",an in,2025-01-09 10:00:19+00:00,0,1,en
sladade,"Dresden, Sachsen",In Dresden standen gerade 14 Strassenbahnen zwischen dem Hauptbahnhof und der Lennstrasse im Stau,2025-01-09 09:22:45+00:00,2,22,de
QPark_DE,no_location,Fliegerbombe in Dresden ab 9 Uhr Entschrfung Bis 900 Uhr mssen alle Personen das Sperrgebiet verlassen Das Sperrgebiet betrifft ua alle drei QPark Objekte Altmarkt Frauenkirche Neumarkt Haus Postplatz Vielen Dank und bleibt sicher,2025-01-09 06:49:36+00:00,1,3,de
Lodenstwitt,Ore Mountains,Also ich frage mich schon wie die da hin gekommen ist bei der in niemand sonst Lag die in der oder im zur Das wird irgendwie gar nicht besprochen,2025-01-08 22:11:38+00:00,1,2,de
cyan_rk,100K km entfernt,Wie praktisch an der eingestrzten Bei Abbrucharbeiten wurde am Mittwoch eine gefunden,2025-01-08 18:51:27+00:00,2,1,de
PishnurgPumm,no_location,Schon wieder,2025-01-08 17:29:10+00:00,0,1,de
wyschilgod2019,no_location,an 10000 im betroffen 08 Januar 2025 1816 Uhr,2025-01-08 17:24:59+00:00,0,0,de
HeikeOlga,Niedersachsen emsland,Jetzt noch,2025-01-08 15:54:50+00:00,0,2,de
bahn_ecki,no_location,Das ist ein Radius von 1 km rund um die gefundene Bombe an der Carolabrcke der wahrscheinlich evakuiert werden muss ohne Gewhr,2025-01-08 14:23:29+00:00,0,8,de
jannikkel6,Berlin,bei Abrissarbeiten an in gefunden ber updayDE gesendet,2025-01-08 10:17:10+00:00,0,0,de
9Incide,Berlin,in fhren wie im mit zerstren Gebude beschieen Passanten greifen an DieGruenen BLOCKIEREN AUSWEISUNGEN untersttzen damit islamistischen Terror in VERURTEILEN ISRAEL,2025-01-04 08:06:32+00:00,0,0,de
pat4reason,"Hamburg, Deutschland",Wenn es die von X nicht gbe wrden Menschen glauben Elektroautos wrden derart explodieren auch ohne darin Welch ein Brendienst des ZDFheute am nur um Zwietracht zu sen Was ein Portal das ZDF doch ist Pfui,2025-01-03 15:27:42+00:00,0,0,de
lud_nrw,NRW / Germany,Die SALTED die die Welt beenden knnte,2025-01-03 14:34:34+00:00,0,1,de
HeinzK_Berlin,no_location,Offenbar auf in Laut Polizei ist am Donnerstag auf der Polizeistation in ein unbekannter Gegenstand explodiert 2 verletzt einer schwer Mehr Details werden nicht genannt,2025-01-03 08:55:29+00:00,0,0,de
